Date,Dax_Close,Dax_Volume,Dax_Change
22/08/2013,"8,397.89",80.63M,1.36%
21/08/2013,"8,285.41",65.97M,-0.18%
20/08/2013,"8,300.03",84.50M,-0.79%
19/08/2013,"8,366.29",59.79M,-0.31%
16/08/2013,"8,391.94",85.75M,0.19%
15/08/2013,"8,376.29",72.73M,-0.73%
14/08/2013,"8,438.12",80.10M,0.27%
13/08/2013,"8,415.76",95.30M,0.68%
12/8/2013,"8,359.25",82.33M,0.25%
9/8/2013,"8,338.31",89.03M,0.24%
8/8/2013,"8,318.32",145.60M,0.70%
7/8/2013,"8,260.48",78.95M,-0.47%
6/8/2013,"8,299.73",122.12M,-1.17%
5/8/2013,"8,398.38",62.90M,-0.10%
2/8/2013,"8,406.94",73.39M,-0.05%
1/8/2013,"8,410.73",97.99M,1.63%
31/07/2013,"8,275.97",113.06M,0.06%
30/07/2013,"8,271.02",135.63M,0.15%
29/07/2013,"8,259.03",67.36M,0.17%
26/07/2013,"8,244.91",75.42M,-0.65%
25/07/2013,"8,298.98",96.06M,-0.96%
24/07/2013,"8,379.11",88.49M,0.78%
23/07/2013,"8,314.23",80.77M,-0.20%
22/07/2013,"8,331.06",73.05M,-0.01%
19/07/2013,"8,331.57",119.92M,-0.07%
18/07/2013,"8,337.09",79.51M,1.00%
17/07/2013,"8,254.72",71.75M,0.65%
16/07/2013,"8,201.05",68.67M,-0.41%
15/07/2013,"8,234.81",67.64M,0.27%
12/7/2013,"8,212.77",87.87M,0.66%
11/7/2013,"8,158.80",81.26M,1.14%
10/7/2013,"8,066.48",75.95M,0.11%
9/7/2013,"8,057.75",82.86M,1.12%
8/7/2013,"7,968.54",79.57M,2.08%
5/7/2013,"7,806.00",116.27M,-2.36%
4/7/2013,"7,994.31",119.38M,2.11%
3/7/2013,"7,829.32",115.95M,-1.03%
2/7/2013,"7,910.77",96.76M,-0.92%
1/7/2013,"7,983.92",96.72M,0.31%
28/06/2013,"7,959.22",101.76M,-0.39%
27/06/2013,"7,990.75",102.94M,0.63%
26/06/2013,"7,940.99",128.57M,1.66%
25/06/2013,"7,811.30",109.49M,1.55%
24/06/2013,"7,692.45",121.38M,-1.24%
21/06/2013,"7,789.24",245.49M,-1.76%
20/06/2013,"7,928.48",131.81M,-3.28%
19/06/2013,"8,197.08",78.66M,-0.39%
18/06/2013,"8,229.51",73.65M,0.17%
17/06/2013,"8,215.73",73.15M,1.08%
14/06/2013,"8,127.96",72.77M,0.40%
13/06/2013,"8,095.39",97.59M,-0.59%
12/6/2013,"8,143.27",81.79M,-0.96%
11/6/2013,"8,222.46",96.69M,-1.03%
10/6/2013,"8,307.69",75.73M,0.64%
7/6/2013,"8,254.68",103.60M,1.92%
6/6/2013,"8,098.81",85.24M,-1.19%
5/6/2013,"8,196.18",89.16M,-1.20%
4/6/2013,"8,295.96",82.41M,0.12%
3/6/2013,"8,285.80",97.75M,-0.76%
31/05/2013,"8,348.84",122.40M,-0.61%
30/05/2013,"8,400.20",103.14M,0.76%
29/05/2013,"8,336.58",107.50M,-1.70%
28/05/2013,"8,480.87",97.46M,1.16%
27/05/2013,"8,383.30",48.71M,0.94%
24/05/2013,"8,305.32",131.15M,-0.56%
23/05/2013,"8,351.98",132.88M,-2.10%
22/05/2013,"8,530.89",110.21M,0.69%
21/05/2013,"8,472.20",113.84M,0.19%
20/05/2013,"8,455.83",78.30M,0.69%
17/05/2013,"8,398.00",158.38M,0.34%
16/05/2013,"8,369.87",125.95M,0.09%
15/05/2013,"8,362.42",152.90M,0.28%
14/05/2013,"8,339.11",114.73M,0.72%
13/05/2013,"8,279.29",85.26M,0.01%
10/5/2013,"8,278.59",95.07M,0.19%
9/5/2013,"8,262.55",57.87M,0.16%
8/5/2013,"8,249.71",121.80M,0.83%
7/5/2013,"8,181.78",89.54M,0.86%
6/5/2013,"8,112.08",66.15M,-0.13%
3/5/2013,"8,122.29",134.55M,2.02%
2/5/2013,"7,961.71",142.87M,0.61%
30/04/2013,"7,913.71",119.77M,0.51%
29/04/2013,"7,873.50",79.20M,0.75%
26/04/2013,"7,814.76",94.49M,-0.23%
25/04/2013,"7,832.86",92.93M,0.95%
24/04/2013,"7,759.03",117.92M,1.32%
23/04/2013,"7,658.21",184.06M,2.41%
22/04/2013,"7,478.11",153.70M,0.24%
19/04/2013,"7,459.96",178.32M,-0.18%
18/04/2013,"7,473.73",140.26M,-0.39%
17/04/2013,"7,503.03",161.07M,-2.34%
16/04/2013,"7,682.58",139.71M,-0.39%
15/04/2013,"7,712.63",118.15M,-0.41%
12/4/2013,"7,744.77",121.69M,-1.61%
11/4/2013,"7,871.63",126.50M,0.78%
10/4/2013,"7,810.63",158.66M,2.27%
9/4/2013,"7,637.51",120.78M,-0.33%
8/4/2013,"7,662.64",85.36M,0.05%
5/4/2013,"7,658.75",144.76M,-2.03%
4/4/2013,"7,817.39",145.00M,-0.73%
3/4/2013,"7,874.75",103.69M,-0.87%
2/4/2013,"7,943.87",116.77M,1.91%
28/03/2013,"7,795.31",128.18M,0.08%
27/03/2013,"7,789.09",146.70M,-1.15%
26/03/2013,"7,879.67",115.37M,0.11%
25/03/2013,"7,870.90",157.51M,-0.51%
22/03/2013,"7,911.35",131.99M,-0.27%
21/03/2013,"7,932.51",159.85M,-0.87%
20/03/2013,"8,001.97",122.11M,0.68%
19/03/2013,"7,947.79",154.90M,-0.79%
18/03/2013,"8,010.70",130.36M,-0.40%
15/03/2013,"8,042.85",311.60M,-0.19%
14/03/2013,"8,058.37",280.67M,1.10%
13/03/2013,"7,970.91",368.77M,0.06%
12/3/2013,"7,966.12",175.95M,-0.23%
11/3/2013,"7,984.29",82.98M,-0.03%
8/3/2013,"7,986.47",134.78M,0.59%
7/3/2013,"7,939.77",98.78M,0.26%
6/3/2013,"7,919.33",124.63M,0.62%
5/3/2013,"7,870.31",137.28M,2.32%
4/3/2013,"7,691.68",83.89M,-0.21%
1/3/2013,"7,708.16",131.32M,-0.43%
28/02/2013,"7,741.70",126.36M,0.86%
27/02/2013,"7,675.83",117.57M,1.04%
26/02/2013,"7,597.11",171.52M,-2.27%
25/02/2013,"7,773.19",182.46M,1.45%
22/02/2013,"7,661.91",148.92M,1.03%
21/02/2013,"7,583.57",156.41M,-1.88%
20/02/2013,"7,728.90",135.41M,-0.30%
19/02/2013,"7,752.45",131.08M,1.62%
18/02/2013,"7,628.73",91.57M,0.46%
15/02/2013,"7,593.51",185.14M,-0.49%
14/02/2013,"7,631.19",113.78M,-1.05%
13/02/2013,"7,711.89",97.75M,0.67%
12/2/2013,"7,660.19",118.83M,0.35%
11/2/2013,"7,633.74",103.66M,-0.24%
8/2/2013,"7,652.14",123.64M,0.81%
7/2/2013,"7,590.85",144.80M,0.13%
6/2/2013,"7,581.18",152.98M,-1.09%
5/2/2013,"7,664.66",179.59M,0.35%
4/2/2013,"7,638.23",197.22M,-2.49%
1/2/2013,"7,833.39",128.95M,0.74%
31/01/2013,"7,776.05",171.42M,-0.45%
30/01/2013,"7,811.31",129.32M,-0.47%
29/01/2013,"7,848.57",114.47M,0.20%
28/01/2013,"7,833.00",88.20M,-0.32%
25/01/2013,"7,857.97",120.20M,1.42%
24/01/2013,"7,748.13",129.65M,0.53%
23/01/2013,"7,707.54",123.89M,0.15%
22/01/2013,"7,696.21",143.51M,-0.68%
21/01/2013,"7,748.86",71.75M,0.61%
18/01/2013,"7,702.23",133.35M,-0.43%
17/01/2013,"7,735.46",110.87M,0.58%
16/01/2013,"7,691.13",108.71M,0.20%
15/01/2013,"7,675.91",138.58M,-0.69%
14/01/2013,"7,729.52",41.22M,0.18%
11/1/2013,"7,715.53",174.96M,0.09%
10/1/2013,"7,708.47",176.13M,-0.16%
9/1/2013,"7,720.47",158.33M,0.32%
8/1/2013,"7,695.83",130.43M,-0.48%
7/1/2013,"7,732.66",151.70M,-0.56%
4/1/2013,"7,776.37",101.58M,0.26%
3/1/2013,"7,756.44",86.17M,-0.29%
2/1/2013,"7,778.78",140.35M,2.19%
28/12/2012,"7,612.39",48.12M,-0.57%
27/12/2012,"7,655.88",64.57M,0.26%
21/12/2012,"7,636.23",208.16M,-0.47%
20/12/2012,"7,672.10",102.03M,0.05%
19/12/2012,"7,668.50",128.89M,0.19%
18/12/2012,"7,653.58",127.20M,0.64%
17/12/2012,"7,604.94",89.70M,0.11%
14/12/2012,"7,596.47",93.63M,0.19%
13/12/2012,"7,581.98",119.24M,-0.43%
12/12/2012,"7,614.79",118.11M,0.33%
11/12/2012,"7,589.75",111.33M,0.78%
10/12/2012,"7,530.92",101.72M,0.17%
7/12/2012,"7,517.80",129.90M,-0.22%
6/12/2012,"7,534.54",138.74M,1.07%
5/12/2012,"7,454.55",125.61M,0.26%
4/12/2012,"7,435.12",96.65M,0.00%
3/12/2012,"7,435.21",100.56M,0.40%
30/11/2012,"7,405.50",104.67M,0.06%
29/11/2012,"7,400.96",121.11M,0.78%
28/11/2012,"7,343.41",98.24M,0.15%
27/11/2012,"7,332.33",117.19M,0.55%
26/11/2012,"7,292.03",83.95M,-0.23%
23/11/2012,"7,309.13",104.51M,0.89%
22/11/2012,"7,244.99",126.77M,0.84%
21/11/2012,"7,184.71",98.22M,0.16%
20/11/2012,"7,172.99",109.24M,0.69%
19/11/2012,"7,123.84",137.51M,2.49%
16/11/2012,"6,950.53",189.84M,-1.32%
15/11/2012,"7,043.42",138.53M,-0.82%
14/11/2012,"7,101.92",146.56M,-0.94%
13/11/2012,"7,169.12",185.56M,0.01%
12/11/2012,"7,168.76",118.85M,0.07%
9/11/2012,"7,163.50",204.08M,-0.58%
8/11/2012,"7,204.96",188.73M,-0.39%
7/11/2012,"7,232.83",174.47M,-1.96%
6/11/2012,"7,377.76",107.33M,0.70%
5/11/2012,"7,326.47",78.95M,-0.51%
2/11/2012,"7,363.85",137.46M,0.38%
1/11/2012,"7,335.67",90.00M,1.03%
31/10/2012,"7,260.63",124.99M,-0.33%
30/10/2012,"7,284.40",86.88M,1.13%
29/10/2012,"7,203.16",70.91M,-0.40%
26/10/2012,"7,231.85",97.03M,0.44%
25/10/2012,"7,200.23",110.26M,0.10%
24/10/2012,"7,192.85",135.67M,0.27%
23/10/2012,"7,173.69",127.31M,-2.11%
22/10/2012,"7,328.05",100.70M,-0.71%
19/10/2012,"7,380.64",178.61M,-0.76%
18/10/2012,"7,437.23",145.42M,0.58%
17/10/2012,"7,394.55",129.16M,0.25%
16/10/2012,"7,376.27",132.65M,1.58%
15/10/2012,"7,261.25",128.06M,0.40%
12/10/2012,"7,232.49",124.91M,-0.68%
11/10/2012,"7,281.70",128.55M,1.06%
10/10/2012,"7,205.23",86.65M,-0.40%
9/10/2012,"7,234.53",100.58M,-0.78%
8/10/2012,"7,291.21",121.13M,-1.44%
5/10/2012,"7,397.87",115.17M,1.27%
4/10/2012,"7,305.21",129.88M,-0.23%
3/10/2012,"7,322.08",99.33M,0.22%
2/10/2012,"7,305.86",133.88M,-0.28%
1/10/2012,"7,326.73",126.10M,1.53%
28/09/2012,"7,216.15",147.38M,-1.01%
27/09/2012,"7,290.02",153.89M,0.19%
26/09/2012,"7,276.51",183.91M,-2.00%
25/09/2012,"7,425.11",137.22M,0.16%
24/09/2012,"7,413.16",127.43M,-0.52%
21/09/2012,"7,451.62",277.45M,0.84%
20/09/2012,"7,389.49",189.99M,-0.02%
19/09/2012,"7,390.76",147.35M,0.59%
18/09/2012,"7,347.69",173.48M,-0.76%
17/09/2012,"7,403.69",157.75M,-0.11%
14/09/2012,"7,412.13",217.51M,1.39%
13/09/2012,"7,310.32",142.29M,-0.45%
12/9/2012,"7,343.53",295.64M,0.46%
11/9/2012,"7,310.11",171.05M,1.34%
10/9/2012,"7,213.70",156.72M,-0.01%
7/9/2012,"7,214.50",256.35M,0.66%
6/9/2012,"7,167.33",199.50M,2.91%
5/9/2012,"6,964.69",106.81M,0.46%
4/9/2012,"6,932.58",88.15M,-1.17%
3/9/2012,"7,014.83",85.29M,0.63%
31/08/2012,"6,970.79",119.11M,1.09%
30/08/2012,"6,895.49",108.24M,-1.64%
29/08/2012,"7,010.57",68.94M,0.11%
28/08/2012,"7,002.68",85.89M,-0.64%
27/08/2012,"7,047.45",87.03M,1.10%
24/08/2012,"6,971.07",93.80M,0.31%
23/08/2012,"6,949.57",130.44M,-0.97%
22/08/2012,"7,017.75",124.00M,-1.01%
21/08/2012,"7,089.32",112.59M,0.79%
20/08/2012,"7,033.68",108.63M,-0.10%
17/08/2012,"7,040.88",164.03M,0.64%
16/08/2012,"6,996.29",115.10M,0.71%
15/08/2012,"6,946.80",76.01M,-0.40%
14/08/2012,"6,974.39",91.38M,0.94%
13/08/2012,"6,909.68",107.66M,-0.50%
10/8/2012,"6,944.56",142.18M,-0.29%
9/8/2012,"6,964.99",169.14M,-0.02%
8/8/2012,"6,966.15",121.07M,-0.03%
7/8/2012,"6,967.95",132.94M,0.71%
6/8/2012,"6,918.72",118.90M,0.77%
3/8/2012,"6,865.66",176.77M,3.93%
2/8/2012,"6,606.09",237.75M,-2.20%
1/8/2012,"6,754.46",112.33M,-0.26%
31/07/2012,"6,772.26",155.52M,-0.03%
30/07/2012,"6,774.06",138.64M,1.27%
27/07/2012,"6,689.40",147.76M,1.62%
26/07/2012,"6,582.96",192.52M,2.75%
25/07/2012,"6,406.52",115.69M,0.25%
24/07/2012,"6,390.41",127.06M,-0.45%
23/07/2012,"6,419.33",217.16M,-3.18%
20/07/2012,"6,630.02",180.46M,-1.90%
19/07/2012,"6,758.39",151.17M,1.11%
18/07/2012,"6,684.42",122.36M,1.62%
17/07/2012,"6,577.64",109.10M,0.18%
16/07/2012,"6,565.72",99.84M,0.13%
13/07/2012,"6,557.10",144.69M,2.15%
12/7/2012,"6,419.35",148.46M,-0.53%
11/7/2012,"6,453.85",112.36M,0.24%
10/7/2012,"6,438.33",128.39M,0.79%
9/7/2012,"6,387.57",117.90M,-0.35%
6/7/2012,"6,410.11",151.53M,-1.92%
5/7/2012,"6,535.56",180.05M,-0.45%
4/7/2012,"6,564.80",102.26M,-0.20%
3/7/2012,"6,578.21",141.68M,1.26%
2/7/2012,"6,496.08",162.08M,1.24%
29/06/2012,"6,416.28",223.08M,4.33%
28/06/2012,"6,149.91",245.95M,-1.27%
27/06/2012,"6,228.99",132.28M,1.50%
26/06/2012,"6,136.69",149.24M,0.07%
25/06/2012,"6,132.39",136.47M,-2.09%
22/06/2012,"6,263.25",131.81M,-1.26%
21/06/2012,"6,343.13",150.67M,-0.77%
20/06/2012,"6,392.13",119.37M,0.45%
19/06/2012,"6,363.36",135.67M,1.84%
18/06/2012,"6,248.20",176.32M,0.30%
15/06/2012,"6,229.41",320.68M,1.48%
14/06/2012,"6,138.61",143.57M,-0.23%
13/06/2012,"6,152.49",131.92M,-0.14%
12/6/2012,"6,161.24",148.39M,0.33%
11/6/2012,"6,141.05",159.99M,0.17%
8/6/2012,"6,130.82",123.39M,-0.22%
7/6/2012,"6,144.22",173.94M,0.82%
6/6/2012,"6,093.99",154.20M,2.09%
5/6/2012,"5,969.40",117.54M,-0.15%
4/6/2012,"5,978.23",111.33M,-1.19%
1/6/2012,"6,050.29",206.40M,-3.42%
31/05/2012,"6,264.38",147.22M,-0.26%
30/05/2012,"6,280.80",151.09M,-1.81%
29/05/2012,"6,396.84",125.66M,1.16%
28/05/2012,"6,323.19",89.97M,-0.26%
25/05/2012,"6,339.94",151.89M,0.38%
24/05/2012,"6,315.89",149.58M,0.48%
23/05/2012,"6,285.75",166.53M,-2.33%
22/05/2012,"6,435.60",142.26M,1.65%
21/05/2012,"6,331.04",126.85M,0.95%
18/05/2012,"6,271.22",194.38M,-0.60%
17/05/2012,"6,308.96",113.19M,-1.18%
16/05/2012,"6,384.26",182.18M,-0.26%
15/05/2012,"6,401.06",190.60M,-0.79%
14/05/2012,"6,451.97",128.71M,-1.94%
11/5/2012,"6,579.93",133.53M,0.95%
10/5/2012,"6,518.00",185.05M,0.66%
9/5/2012,"6,475.31",188.66M,0.47%
8/5/2012,"6,444.74",137.20M,-1.90%
7/5/2012,"6,569.48",136.81M,0.12%
4/5/2012,"6,561.47",162.53M,-1.99%
3/5/2012,"6,694.44",182.21M,-0.24%
2/5/2012,"6,710.77",159.61M,-0.75%
30/04/2012,"6,761.19",113.63M,-0.59%
27/04/2012,"6,801.32",160.82M,0.91%
26/04/2012,"6,739.90",166.76M,0.53%
25/04/2012,"6,704.50",177.31M,1.73%
24/04/2012,"6,590.41",170.34M,1.03%
23/04/2012,"6,523.00",197.03M,-3.36%
20/04/2012,"6,750.12",165.78M,1.18%
19/04/2012,"6,671.22",196.54M,-0.90%
18/04/2012,"6,732.03",138.94M,-1.01%
17/04/2012,"6,801.00",170.32M,2.65%
16/04/2012,"6,625.19",169.86M,0.63%
13/04/2012,"6,583.90",187.25M,-2.36%
12/4/2012,"6,743.24",194.64M,1.03%
11/4/2012,"6,674.73",163.59M,1.03%
10/4/2012,"6,606.43",178.36M,-2.49%
5/4/2012,"6,775.26",197.22M,-0.13%
4/4/2012,"6,784.06",192.79M,-2.84%
3/4/2012,"6,982.28",130.86M,-1.05%
2/4/2012,"7,056.65",137.22M,1.58%
30/03/2012,"6,946.83",131.06M,1.04%
29/03/2012,"6,875.15",168.70M,-1.77%
28/03/2012,"6,998.80",133.05M,-1.13%
27/03/2012,"7,078.90",143.18M,0.00%
26/03/2012,"7,079.23",121.41M,1.20%
23/03/2012,"6,995.62",133.08M,0.21%
22/03/2012,"6,981.26",165.78M,-1.27%
21/03/2012,"7,071.32",134.46M,0.23%
20/03/2012,"7,054.94",151.23M,-1.39%
19/03/2012,"7,154.22",144.66M,-0.05%
16/03/2012,"7,157.82",359.06M,0.19%
15/03/2012,"7,144.45",149.75M,0.92%
14/03/2012,"7,079.42",212.92M,1.19%
13/03/2012,"6,995.91",149.28M,1.37%
12/3/2012,"6,901.35",126.64M,0.31%
9/3/2012,"6,880.21",154.68M,0.67%
8/3/2012,"6,834.54",206.87M,2.45%
7/3/2012,"6,671.11",181.61M,0.57%
6/3/2012,"6,633.11",216.45M,-3.40%
5/3/2012,"6,866.46",169.82M,-0.79%
2/3/2012,"6,921.37",197.18M,-0.29%
1/3/2012,"6,941.77",187.15M,1.25%
29/02/2012,"6,856.08",195.54M,-0.46%
28/02/2012,"6,887.63",149.73M,0.56%
27/02/2012,"6,849.60",168.65M,-0.22%
24/02/2012,"6,864.43",155.82M,0.81%
23/02/2012,"6,809.46",261.56M,-0.50%
22/02/2012,"6,843.87",129.08M,-0.93%
21/02/2012,"6,908.18",139.94M,-0.58%
20/02/2012,"6,948.25",131.24M,1.46%
17/02/2012,"6,848.03",168.88M,1.42%
16/02/2012,"6,751.96",166.24M,-0.09%
15/02/2012,"6,757.94",163.43M,0.44%
14/02/2012,"6,728.19",148.10M,-0.15%
13/02/2012,"6,738.47",140.97M,0.68%
10/2/2012,"6,692.96",228.64M,-1.41%
9/2/2012,"6,788.80",242.28M,0.59%
8/2/2012,"6,748.76",220.44M,-0.08%
7/2/2012,"6,754.20",143.20M,-0.16%
6/2/2012,"6,764.83",123.04M,-0.03%
3/2/2012,"6,766.67",194.73M,1.67%
2/2/2012,"6,655.63",156.00M,0.59%
1/2/2012,"6,616.64",210.40M,2.44%
31/01/2012,"6,458.91",158.04M,0.22%
30/01/2012,"6,444.45",140.51M,-1.04%
27/01/2012,"6,511.98",150.01M,-0.43%
26/01/2012,"6,539.85",197.22M,1.84%
25/01/2012,"6,421.85",170.09M,0.04%
24/01/2012,"6,419.22",246.10M,-0.27%
23/01/2012,"6,436.62",270.71M,0.50%
20/01/2012,"6,404.39",272.36M,-0.18%
19/01/2012,"6,416.26",335.56M,0.97%
18/01/2012,"6,354.57",184.49M,0.34%
17/01/2012,"6,332.93",167.12M,1.82%
16/01/2012,"6,220.01",108.07M,1.25%
13/01/2012,"6,143.08",213.91M,-0.58%
12/1/2012,"6,179.21",205.75M,0.44%
11/1/2012,"6,152.34",166.80M,-0.17%
10/1/2012,"6,162.98",171.41M,2.42%
9/1/2012,"6,017.23",110.95M,-0.67%
6/1/2012,"6,057.92",109.97M,-0.62%
5/1/2012,"6,095.99",141.74M,-0.25%
4/1/2012,"6,111.55",100.87M,-0.89%
3/1/2012,"6,166.57",116.71M,1.50%
2/1/2012,"6,075.52",90.83M,3.00%
